datetime,open,high,low,close,volume
1988-01-08T06:00:00Z,261.07001,261.07001,242.95,243.39999,0
1988-01-11T06:00:00Z,243.39999,247.50999,241.07001,247.49001,0
1988-01-12T06:00:00Z,247.49001,247.49001,240.46001,245.42,0
1988-01-13T06:00:00Z,245.42,249.25,241.41,245.81,0
1988-01-14T06:00:00Z,245.81,247.0,243.97,245.88,0
1988-01-15T06:00:00Z,245.88,253.64999,245.88,252.05,0
1988-01-18T06:00:00Z,252.05,252.86,249.98,251.88,0
1988-01-19T06:00:00Z,251.88,253.33,248.75,249.32001,0
1988-01-20T06:00:00Z,249.32001,249.32001,241.14,242.63,0
1988-01-21T06:00:00Z,242.63,244.25,240.17,243.14,0
1988-01-22T06:00:00Z,243.14,246.5,243.14,246.5,0
1988-01-25T06:00:00Z,246.5,252.87,246.5,252.17,0
1988-01-26T06:00:00Z,252.17,252.17,249.10001,249.57001,0
1988-01-27T06:00:00Z,249.57001,253.02,248.5,249.38,0
1988-01-28T06:00:00Z,249.38,253.66,249.38,253.28999,0
1988-01-29T06:00:00Z,253.28999,257.07001,252.7,257.07001,0
1988-02-01T06:00:00Z,257.07001,258.26999,254.92999,255.03999,0
1988-02-02T06:00:00Z,255.03999,256.07999,252.8,255.57001,0
1988-02-03T06:00:00Z,255.57001,256.98001,250.56,252.21001,0
1988-02-04T06:00:00Z,252.21001,253.03,250.34,252.21001,0
1988-02-05T06:00:00Z,252.21001,253.85001,250.89999,250.96001,0
1988-02-08T06:00:00Z,250.96001,250.96001,247.82001,249.10001,0
1988-02-09T06:00:00Z,249.10001,251.72,248.66,251.72,0
1988-02-10T06:00:00Z,251.72,256.92001,251.72,256.66,0
1988-02-11T06:00:00Z,256.66,257.76999,255.12,255.95,0
1988-02-12T06:00:00Z,255.95,258.85999,255.85001,257.63,0
1988-02-16T06:00:00Z,257.63,259.84,256.57001,259.82999,0
1988-02-17T06:00:00Z,259.82999,261.47,257.82999,259.20999,0
1988-02-18T06:00:00Z,259.20999,259.60001,256.89999,257.91,0
1988-02-19T06:00:00Z,257.91,261.60999,257.62,261.60999,0
1988-02-22T06:00:00Z,261.60999,266.06,260.88,265.64001,0
1988-02-23T06:00:00Z,265.64001,266.12,263.10999,265.01999,0
1988-02-24T06:00:00Z,265.01999,266.25,263.87,264.42999,0
1988-02-25T06:00:00Z,264.42999,267.75,261.04999,261.57999,0
1988-02-26T06:00:00Z,261.57999,263.0,261.38,262.45999,0
1988-02-29T06:00:00Z,262.45999,267.82001,262.45999,267.82001,0
1988-03-01T06:00:00Z,267.82001,267.95001,265.39001,267.22,0
1988-03-02T06:00:00Z,267.22,268.75,267.0,267.98001,0
1988-03-03T06:00:00Z,267.98001,268.39999,266.82001,267.88,0
1988-03-04T06:00:00Z,267.88,268.39999,264.72,267.29999,0
1988-03-07T06:00:00Z,267.29999,267.69,265.94,267.38,0
1988-03-08T06:00:00Z,267.38,270.06,267.38,269.42999,0
