datetime,open,high,low,close,volume
2022-10-04T05:00:00Z,29.67,30.33,29.12,29.82,0
2022-10-05T05:00:00Z,30.63,30.98,28.77,28.81,0
2022-10-06T05:00:00Z,29.63,31.84,29.41,31.3,0
2022-10-07T05:00:00Z,30.52,31.96,30.44,30.55,0
2022-10-10T05:00:00Z,33.34,34.55,31.87,32.22,0
2022-10-11T05:00:00Z,33.87,35.77,32.87,34.66,0
2022-10-12T05:00:00Z,35.56,36.17,34.22,34.61,0
2022-10-13T05:00:00Z,32.75,33.86,30.6,31.51,0
2022-10-14T05:00:00Z,31.21,32.83,29.49,29.67,0
2022-10-17T05:00:00Z,31.13,31.55,30.03,30.6,0
2022-10-18T05:00:00Z,30.42,31.52,28.95,28.99,0
2022-10-19T05:00:00Z,30.3,30.77,28.63,28.67,0
2022-10-20T05:00:00Z,29.32,29.48,27.87,27.87,0
2022-10-21T05:00:00Z,28.98,29.18,27.83,28.46,0
2022-10-24T05:00:00Z,32.69,33.28,31.47,31.66,0
2022-10-25T05:00:00Z,32.19,32.28,30.43,30.67,0
2022-10-26T05:00:00Z,31.17,31.23,29.25,29.32,0
2022-10-27T05:00:00Z,30.39,30.88,29.43,29.77,0
2022-10-28T05:00:00Z,29.61,29.74,27.8,27.81,0
2022-10-31T05:00:00Z,31.83,32.01,29.75,29.8,0
2022-11-01T05:00:00Z,30.56,31.58,30.13,30.51,0
2022-11-02T05:00:00Z,31.85,32.49,29.06,29.37,0
2022-11-03T05:00:00Z,30.62,30.75,28.12,28.4,0
2022-11-04T05:00:00Z,27.74,28.26,26.56,27.04,0
2022-11-07T06:00:00Z,29.6,30.0,27.13,27.16,0
2022-11-08T06:00:00Z,27.41,29.89,26.85,28.7,0
2022-11-09T06:00:00Z,28.82,29.39,27.69,28.9,0
2022-11-10T06:00:00Z,23.6,25.04,23.09,24.46,0
2022-11-11T06:00:00Z,23.7,23.82,20.99,21.31,0
2022-11-14T06:00:00Z,22.55,22.56,20.4,21.19,0
2022-11-15T06:00:00Z,20.76,25.72,20.47,21.8,0
2022-11-16T06:00:00Z,21.35,21.39,19.6,19.67,0
2022-11-17T06:00:00Z,21.02,21.14,19.57,19.74,0
2022-11-18T06:00:00Z,19.23,19.91,18.29,18.34,0
2022-11-21T06:00:00Z,21.32,21.33,19.29,19.51,0
2022-11-22T06:00:00Z,19.71,19.8,19.03,19.03,0
2022-11-23T06:00:00Z,19.73,19.85,16.91,16.91,0
2022-11-25T06:00:00Z,18.5,18.66,17.01,17.06,0
2022-11-28T06:00:00Z,20.45,20.7,19.6,20.07,0
2022-11-29T06:00:00Z,20.47,21.26,20.16,20.39,0
2022-11-30T06:00:00Z,21.23,22.4,18.52,18.87,0
2022-12-01T06:00:00Z,19.85,20.35,18.38,18.38,0
2022-12-02T06:00:00Z,19.78,19.78,17.8,17.95,0
2022-12-05T06:00:00Z,23.03,24.63,22.45,23.81,0
2022-12-06T06:00:00Z,24.2,27.74,24.09,27.08,0
2022-12-07T06:00:00Z,28.53,29.32,27.75,28.07,0
2022-12-08T06:00:00Z,27.86,28.51,26.28,26.74,0
2022-12-09T06:00:00Z,27.11,27.37,25.63,26.48,0
2022-12-12T06:00:00Z,27.69,29.66,27.68,29.54,0
2022-12-13T06:00:00Z,22.21,25.85,21.97,23.7,0
2022-12-14T06:00:00Z,23.63,24.29,19.99,20.2,0
2022-12-15T06:00:00Z,20.5,23.31,20.24,21.73,0
2022-12-16T06:00:00Z,22.36,22.4,19.77,20.51,0
2022-12-19T06:00:00Z,21.79,21.85,19.7,20.83,0
2022-12-20T06:00:00Z,21.47,21.68,19.62,19.78,0
2022-12-21T06:00:00Z,18.83,18.94,17.33,17.58,0
2022-12-22T06:00:00Z,18.31,24.52,18.18,19.84,0
2022-12-23T06:00:00Z,19.81,21.4,17.42,17.49,0
2022-12-27T06:00:00Z,21.52,22.21,19.72,19.77,0
2022-12-28T06:00:00Z,20.38,21.15,19.13,20.88,0
2022-12-29T06:00:00Z,21.28,21.52,20.29,20.49,0
2022-12-30T06:00:00Z,21.75,22.12,20.86,21.14,0
2023-01-03T06:00:00Z,25.82,26.08,24.84,25.08,0
2023-01-04T06:00:00Z,25.45,25.85,23.85,23.92,0
2023-01-05T06:00:00Z,24.89,25.55,24.3,24.54,0
2023-01-06T06:00:00Z,23.89,23.99,21.45,21.57,0
2023-01-09T06:00:00Z,23.09,23.15,22.21,23.04,0
2023-01-10T06:00:00Z,23.55,23.61,21.49,21.5,0
2023-01-11T06:00:00Z,22.15,23.0,21.83,22.41,0
2023-01-12T06:00:00Z,18.95,18.97,16.46,16.46,0
2023-01-13T06:00:00Z,16.86,16.93,14.69,14.82,0
2023-01-17T06:00:00Z,18.05,18.16,16.42,16.61,0
2023-01-18T06:00:00Z,16.32,17.75,15.55,17.24,0
2023-01-19T06:00:00Z,19.2,20.0,17.98,18.28,0
2023-01-20T06:00:00Z,19.02,19.31,17.49,18.26,0
2023-01-23T06:00:00Z,21.67,22.04,21.07,21.25,0
2023-01-24T06:00:00Z,22.34,22.93,21.22,21.84,0
2023-01-25T06:00:00Z,23.35,24.33,21.95,22.01,0
2023-01-26T06:00:00Z,21.95,22.26,21.05,21.05,0
2023-01-27T06:00:00Z,20.99,21.0,19.6,20.03,0
2023-01-30T06:00:00Z,22.13,23.03,21.95,22.42,0
2023-01-31T06:00:00Z,22.95,23.17,21.38,21.74,0
2023-02-01T06:00:00Z,22.38,22.66,18.55,18.56,0
2023-02-02T06:00:00Z,18.31,20.17,18.01,19.13,0
2023-02-03T06:00:00Z,18.2,19.21,17.76,17.76,0
2023-02-06T06:00:00Z,20.87,21.32,20.53,20.67,0
2023-02-07T06:00:00Z,21.72,21.84,19.38,19.62,0
2023-02-08T06:00:00Z,20.4,21.85,20.01,21.0,0
2023-02-09T06:00:00Z,20.6,23.3,20.3,22.74,0
2023-02-10T06:00:00Z,23.21,23.65,21.33,21.5,0
2023-02-13T06:00:00Z,23.03,23.04,21.41,21.41,0
2023-02-14T06:00:00Z,19.76,20.23,17.05,17.72,0
2023-02-15T06:00:00Z,18.03,18.04,15.97,16.02,0
2023-02-16T06:00:00Z,18.06,19.51,16.25,19.33,0
2023-02-17T06:00:00Z,19.41,19.93,16.56,16.94,0
2023-02-21T06:00:00Z,20.97,21.99,20.62,21.14,0
2023-02-22T06:00:00Z,21.57,21.57,19.16,19.2,0
2023-02-23T06:00:00Z,18.72,19.67,17.78,18.11,0
2023-02-24T06:00:00Z,19.9,20.59,18.21,18.38,0
2023-02-27T06:00:00Z,20.28,20.29,19.31,19.37,0
2023-02-28T06:00:00Z,19.92,20.12,18.71,19.59,0
2023-03-01T06:00:00Z,20.04,20.62,19.44,19.59,0
2023-03-02T06:00:00Z,20.37,20.51,18.66,18.71,0
2023-03-03T06:00:00Z,19.13,19.13,17.37,17.76,0
2023-03-06T06:00:00Z,20.03,20.08,19.46,19.6,0
2023-03-07T06:00:00Z,20.44,21.47,19.72,20.96,0
2023-03-08T06:00:00Z,21.72,22.07,20.4,20.57,0
2023-03-09T06:00:00Z,21.14,26.81,20.66,25.46,0
2023-03-10T06:00:00Z,25.37,32.85,24.28,26.86,0
2023-03-13T05:00:00Z,36.06,36.93,29.24,30.93,0
2023-03-14T05:00:00Z,27.12,28.16,24.43,25.97,0
2023-03-15T05:00:00Z,30.12,34.3,28.65,29.31,0
2023-03-16T05:00:00Z,30.76,30.89,24.61,24.61,0
2023-03-17T05:00:00Z,25.39,28.88,24.72,27.01,0
2023-03-20T05:00:00Z,28.92,29.49,25.64,25.9,0
2023-03-21T05:00:00Z,24.19,24.55,22.83,22.84,0
2023-03-22T05:00:00Z,23.12,24.32,20.43,23.75,0
2023-03-23T05:00:00Z,20.89,27.48,19.98,23.11,0
2023-03-24T05:00:00Z,24.31,26.65,20.59,20.62,0
2023-03-27T05:00:00Z,20.81,21.53,19.25,19.31,0
2023-03-28T05:00:00Z,20.05,20.42,18.24,18.33,0
2023-03-29T05:00:00Z,17.69,18.06,17.12,17.17,0
2023-03-30T05:00:00Z,17.44,18.69,17.16,17.3,0
2023-03-31T05:00:00Z,17.31,17.33,16.44,16.51,0
2023-04-03T05:00:00Z,18.89,18.95,16.94,17.03,0
2023-04-04T05:00:00Z,17.52,18.79,17.24,17.42,0
2023-04-05T05:00:00Z,18.32,18.52,16.88,16.99,0
2023-04-06T05:00:00Z,17.99,18.24,15.66,15.68,0
2023-04-10T05:00:00Z,18.35,18.56,16.69,16.8,0
2023-04-11T05:00:00Z,17.02,17.12,15.94,16.86,0
2023-04-12T05:00:00Z,15.99,17.11,14.98,15.9,0
2023-04-13T05:00:00Z,15.35,15.54,14.6,14.65,0
2023-04-14T05:00:00Z,14.81,14.97,13.33,13.35,0
2023-04-17T05:00:00Z,15.45,15.5,14.22,14.51,0
2023-04-18T05:00:00Z,14.72,15.33,14.42,14.71,0
2023-04-19T05:00:00Z,15.2,15.33,14.11,14.3,0
2023-04-20T05:00:00Z,15.7,16.06,14.38,15.13,0
2023-04-21T05:00:00Z,15.8,16.25,14.61,14.88,0
2023-04-24T05:00:00Z,17.34,17.8,16.44,16.65,0
2023-04-25T05:00:00Z,17.99,21.02,17.65,19.08,0
2023-04-26T05:00:00Z,19.37,20.27,18.11,19.28,0
2023-04-27T05:00:00Z,18.32,18.4,16.81,17.22,0
2023-04-28T05:00:00Z,16.71,17.17,15.41,15.53,0
2023-05-01T05:00:00Z,17.0,17.0,15.93,16.07,0
2023-05-02T05:00:00Z,16.88,20.96,16.87,18.61,0
2023-05-03T05:00:00Z,19.11,20.36,17.4,18.49,0
2023-05-04T05:00:00Z,19.54,22.38,19.27,19.88,0
2023-05-05T05:00:00Z,17.34,17.34,14.87,15.34,0
2023-05-08T05:00:00Z,16.74,16.99,15.14,15.24,0
2023-05-09T05:00:00Z,16.39,16.49,15.55,16.4,0
2023-05-10T05:00:00Z,14.81,16.82,13.93,14.59,0
2023-05-11T05:00:00Z,15.97,16.75,14.17,14.49,0
2023-05-12T05:00:00Z,14.18,15.82,13.79,14.09,0
2023-05-15T05:00:00Z,15.76,16.22,14.48,14.64,0
2023-05-16T05:00:00Z,15.27,16.41,14.73,15.99,0
2023-05-17T05:00:00Z,15.07,15.84,14.3,14.67,0
2023-05-18T05:00:00Z,15.08,15.17,13.91,14.06,0
2023-05-19T05:00:00Z,14.36,15.95,14.1,14.25,0
2023-05-22T05:00:00Z,15.89,17.2,15.29,15.52,0
2023-05-23T05:00:00Z,16.91,18.47,16.24,17.37,0
2023-05-24T05:00:00Z,19.4,20.55,18.78,19.77,0
2023-05-25T05:00:00Z,19.0,19.65,18.2,18.46,0
2023-05-26T05:00:00Z,18.33,18.34,16.49,17.24,0
2023-05-30T05:00:00Z,16.95,17.82,16.51,16.51,0
2023-05-31T05:00:00Z,17.22,17.39,15.61,16.85,0
2023-06-01T05:00:00Z,16.22,16.5,13.94,13.98,0
2023-06-02T05:00:00Z,13.91,14.26,12.54,12.74,0
2023-06-05T05:00:00Z,15.01,15.12,14.11,14.14,0
2023-06-06T05:00:00Z,14.65,14.65,13.82,13.83,0
2023-06-07T05:00:00Z,14.07,14.52,13.44,13.86,0
2023-06-08T05:00:00Z,14.08,14.1,13.37,13.59,0
